Date,Symbol,Timeframe,Direction,Signal Price,Optimum Price,TP Price,Stop Loss Price,TP % (Signal),TP % (Optimum),SL % (Signal),SL % (Optimum),Current Price,Status,MessageID,Signal Validity Time,Optimum Validity Time,Signal Timestamp,Breakout Possibility,AlertSent
2025-10-08 9:36:05,NXPI.US,1-hour,Long,219.54,200.52833,227.97609,196.08819,3.84%,13.69%,10.68%,2.21%,327.75,New,199c409537b9daa3,2025-10-09 12:00:00,2025-10-13 10:00:00,2025-10-08 12:00:00,10%,SKIPPED
2025-10-08 9:36:05,ADI.US,1-hour,Long,233.75,220.07494,241.17609,216.15191,3.18%,9.59%,7.53%,1.78%,415.08,New,199c409537b9daa3,2025-10-09 12:00:00,2025-10-13 10:00:00,2025-10-08 12:00:00,15%,SKIPPED
2025-10-08 10:05:05,LRCX.US,1-hour,Long,139.32,130.1485,146.61391,126.25937,5.24%,12.65%,9.37%,2.99%,315.08,New,199c423e04919560,2025-10-09 13:00:00,2025-10-13 11:00:00,2025-10-08 13:00:00,5%,SKIPPED
2025-10-08 10:05:05,KLAC.US,1-hour,Long,1074.31,1010.07254,1116.79304,986.40116,3.95%,10.57%,8.18%,2.34%,1977.22,New,199c423e04919560,2025-10-09 13:00:00,2025-10-13 11:00:00,2025-10-08 13:00:00,5%,SKIPPED
2025-10-08 11:05:15,UNP.US,1-hour,Long,230.84,222.77456,235.01522,220.32461,1.81%,5.49%,4.56%,1.10%,271.24,New,199c45af7cc5095f,2025-10-09 14:00:00,2025-10-13 12:00:00,2025-10-08 14:00:00,10%,SKIPPED
2025-10-08 13:05:05,ADSK.US,1-hour,Long,309.46,293.87719,317.40652,288.99322,2.57%,8.01%,6.61%,1.66%,239.01,New,199c4c8abb3f4a59,2025-10-09 16:00:00,2025-10-13 14:00:00,2025-10-08 16:00:00,10%,SKIPPED
2025-10-08 15:05:00,CSCO.US,1-hour,Short,70.5,72.52507,68.88478,73.34692,2.29%,5.02%,4.04%,1.13%,118.06,New,199c53697e7d2e21,2025-10-09 18:00:00,2025-10-10 23:00:00,2025-10-08 18:00:00,19%,SKIPPED
2025-10-08 15:05:00,NAS100,1-hour,Short,25082.1,25379.98251,24926.3087,25461.00636,0.62%,1.79%,1.51%,0.32%,#N/A,New,199c53697e7d2e21,2025-10-09 1:00:00,2025-10-09 13:00:00,2025-10-08 18:00:00,15%,SKIPPED
2025-10-07 9:36:09,LLY.US,Daily,Short,843.5,932.06921,761.12609,970.56931,9.77%,18.34%,15.06%,4.13%,1078.43,New,199bee3045fe6342,2025-10-17 20:00:00,2025-11-02 19:00:00,2025-10-06 20:00:00,10%,SKIPPED
2025-10-07 9:36:09,MRK.US,Daily,Short,88.77,101.30986,83.12217,104.97734,6.36%,17.95%,18.26%,3.62%,120.9,New,199bee3045fe6342,2025-10-17 20:00:00,2025-11-02 19:00:00,2025-10-06 20:00:00,5%,SKIPPED
2025-10-07 9:36:09,LOW.US,1-hour,Long,240.7093,232.953,245.68696,230.29873,2.07%,5.47%,4.32%,1.14%,212.06,New,199bee3045fe6342,2025-10-08 12:00:00,2025-10-12 10:00:00,2025-10-07 12:00:00,10%,SKIPPED
2025-10-07 9:36:09,XOM.US,1-hour,Short,114.48443,119.33832,113,120.4134,1.30%,5.31%,5.18%,0.90%,151.66,New,199bee3045fe6342,2025-10-08 12:00:00,2025-10-12 10:00:00,2025-10-07 12:00:00,5%,SKIPPED
2025-10-07 9:53:34,DOCU.US,Daily,Long,70.39386,47.84095,79.29957,42.35192,12.65%,65.76%,39.84%,11.47%,49.66,New,199bef2f86c8c619,2025-10-17 20:00:00,2025-11-02 19:00:00,2025-10-06 20:00:00,5%,SKIPPED
2025-10-07 10:24:14,CSX.US,1-hour,Short,36.45411,36.68534,35.76609,37.07071,1.89%,2.51%,1.69%,1.05%,46.33,New,199bf0f1c02fbb9d,2025-10-08 13:00:00,2025-10-12 11:00:00,2025-10-07 13:00:00,25%,SKIPPED
2025-10-07 11:05:04,ORLY.US,1-hour,Long,100.9809,98.77688,103.95348,97.42113,2.94%,5.24%,3.53%,1.37%,88.09,New,199bf346e959b473,2025-10-08 14:00:00,2025-10-12 12:00:00,2025-10-07 14:00:00,12%,SKIPPED
2025-10-07 12:12:04,HD.US,1-hour,Long,386.3788,374.26365,392.24696,370.18976,1.52%,4.80%,4.19%,1.09%,309.75,New,199bf72b05a22c27,2025-10-08 15:00:00,2025-10-12 13:00:00,2025-10-07 15:00:00,10%,SKIPPED
2025-10-07 15:06:09,REGN.US,1-hour,Long,581.26,525.25082,593.61609,516.02767,2.13%,13.02%,11.22%,1.76%,641.79,New,199c011253def813,2025-10-08 18:00:00,2025-10-11 23:00:00,2025-10-07 18:00:00,5%,SKIPPED
2025-10-06 9:36:00,AMD.US,4-hour,Short,220.97,222.95251,161.83913,235.23142,26.76%,27.41%,6.45%,5.51%,488.34,New,199b9bc8924c718b,2025-10-12 8:00:00,2025-10-20 8:00:00,2025-10-06 12:00:00,72%,SKIPPED
2025-10-06 9:36:00,CSX.US,Daily,Short,36,40.80684,33.48957,42.12562,6.97%,17.93%,17.02%,3.23%,46.33,New,199b9bc8924c718b,2025-10-16 20:00:00,2025-11-01 20:00:00,2025-10-05 20:00:00,5%,SKIPPED
2025-10-06 10:05:05,MDT.US,1-hour,Short,97.91669,102.28614,95.49913,103.9623,2.47%,6.64%,6.17%,1.64%,77.69,New,199b9d72c1517dc4,2025-10-09 13:00:00,2025-10-11 11:00:00,2025-10-06 13:00:00,28%,SKIPPED
2025-10-06 10:05:05,ISRG.US,1-hour,Short,454.69,480.52832,444.41478,488.29948,2.26%,7.52%,7.39%,1.62%,436.45,New,199b9d72c1517dc4,2025-10-09 13:00:00,2025-10-11 11:00:00,2025-10-06 13:00:00,5%,SKIPPED
2025-10-06 12:05:05,SBUX.US,1-hour,Long,82.66957,77.56506,85.53565,76.12528,3.47%,10.28%,7.92%,1.86%,101.63,New,199ba4506c7c04a2,2025-10-09 15:00:00,2025-10-11 13:00:00,2025-10-06 15:00:00,10%,SKIPPED
2025-10-06 13:51:10,CRM.US,1-hour,Short,249.83985,258.80403,238.05957,262.06049,4.72%,8.02%,4.89%,1.26%,181.53,New,199baa624502e200,2025-10-09 16:00:00,2025-10-11 14:00:00,2025-10-06 16:00:00,12%,SKIPPED
2025-10-06 14:05:05,ABBV.US,1-hour,Long,228.71,213.93244,236.1613,209.36145,3.26%,10.39%,8.46%,2.14%,213.94,New,199bab2e11088670,2025-10-09 17:00:00,2025-10-10 22:00:00,2025-10-06 17:00:00,5%,SKIPPED
2025-10-06 15:05:20,ASML.US,1-hour,Short,1049.17,1055.64734,1032.09217,1071.1938,1.63%,2.23%,2.10%,1.47%,1608.97,New,199baea0bfa845c6,2025-10-09 18:00:00,2025-10-10 23:00:00,2025-10-06 18:00:00,30%,SKIPPED
2025-10-03 9:36:11,LOW.US,Daily,Long,246.5,217.03615,262.58783,208.64484,6.53%,20.99%,15.36%,3.87%,212.06,New,199aa499cc0688f6,2025-10-11 20:00:00,2025-10-27 20:00:00,2025-10-02 20:00:00,5%,SKIPPED
2025-10-03 9:53:21,AAPL.US,4-hour,Short,258.13,260.05897,251.8887,266.1677,2.42%,3.14%,3.11%,2.35%,310.38,New,199aa59545459857,2025-10-07 8:00:00,2025-10-17 8:00:00,2025-10-03 12:00:00,10%,SKIPPED
2025-10-03 9:58:51,MU.US,4-hour,Short,190.48758,208.93363,166.48783,218.4391,12.60%,20.32%,14.67%,4.55%,877.87,New,199aa5e5c27d9c1a,2025-10-07 8:00:00,2025-10-17 8:00:00,2025-10-03 12:00:00,54%,SKIPPED
2025-10-03 10:23:16,ALGN.US,1-hour,Short,133.52575,139.23201,126.64,141.82604,5.16%,9.04%,6.22%,1.86%,164.05,New,199aa74bc7326a36,2025-10-04 13:00:00,2025-10-06 11:00:00,2025-10-03 13:00:00,12%,SKIPPED
2025-10-03 12:05:06,MCHP.US,1-hour,Short,67.73084,71.98391,64.95087,73.60224,4.10%,9.77%,8.67%,2.25%,97.33,New,199aad1f5277c119,2025-10-04 15:00:00,2025-10-06 13:00:00,2025-10-03 15:00:00,5%,SKIPPED
2025-10-03 12:05:06,REGN.US,1-hour,Short,608.92,612.17506,592.42304,629.47087,2.71%,3.23%,3.37%,2.83%,641.79,New,199aad1f5277c119,2025-10-04 15:00:00,2025-10-06 13:00:00,2025-10-03 15:00:00,5%,SKIPPED
2025-10-03 13:05:01,AMAT.US,4-hour,Short,219.31,229.08741,203.86826,244.73126,7.04%,11.01%,11.59%,6.83%,448.93,New,199ab08ce5f50623,2025-10-06 20:00:00,2025-10-14 20:00:00,2025-10-03 16:00:00,20%,SKIPPED
2025-10-03 13:05:01,ASML.US,4-hour,Short,1036.37,1069.85077,966.0987,1123.42001,6.78%,9.70%,8.40%,5.01%,1608.97,New,199ab08ce5f50623,2025-10-06 20:00:00,2025-10-14 20:00:00,2025-10-03 16:00:00,24%,SKIPPED
2025-10-03 13:05:01,HD.US,4-hour,Long,396.5,375.57984,407.53783,368.36858,2.78%,8.51%,7.09%,1.92%,309.75,New,199ab08ce5f50623,2025-10-06 20:00:00,2025-10-14 20:00:00,2025-10-03 16:00:00,5%,SKIPPED
2025-10-03 13:36:21,META.US,4-hour,Long,714.34283,656.84822,748.8313,636.09476,4.83%,14.00%,10.95%,3.16%,607.92,New,199ab257dde6b785,2025-10-06 20:00:00,2025-10-14 20:00:00,2025-10-03 16:00:00,5%,SKIPPED
2025-10-03 14:25:42,ILMN.US,4-hour,Short,101.91626,121.85239,97.64,126.18781,4.20%,19.87%,23.82%,3.56%,145.37,New,199ab52ad05e16e6,2025-10-06 20:00:00,2025-10-14 20:00:00,2025-10-03 16:00:00,5%,SKIPPED
2025-10-02 9:36:02,TMO.US,4-hour,Short,526.95,571.77457,476.11348,591.47236,9.65%,16.73%,12.24%,3.45%,447.3,New,199a5231ee0748e7,2025-10-08 8:00:00,2025-10-16 8:00:00,2025-10-02 12:00:00,31%,SKIPPED
2025-10-02 9:36:02,ABBV.US,Daily,Short,240.51,251.25739,218.70522,260.02011,9.07%,12.96%,8.11%,3.49%,213.94,New,199a5231ee0748e7,2025-10-10 20:00:00,2025-10-28 20:00:00,2025-10-01 20:00:00,45%,SKIPPED
2025-10-02 9:36:02,MRVL.US,4-hour,Short,86.02,91.03784,78.24826,99.06637,9.03%,14.05%,15.17%,8.82%,201.81,New,199a5231ee0748e7,2025-10-08 8:00:00,2025-10-16 8:00:00,2025-10-02 12:00:00,30%,SKIPPED
2025-10-02 9:36:02,BIIB.US,4-hour,Short,154.74,175.08023,141.0713,180.22398,8.83%,19.42%,16.47%,2.94%,194.36,New,199a5231ee0748e7,2025-10-08 8:00:00,2025-10-16 8:00:00,2025-10-02 12:00:00,30%,SKIPPED
2025-10-02 9:36:02,ASML.US,1-hour,Short,1038.35,1057.22835,973.45609,1087.4337,6.25%,7.92%,4.73%,2.86%,1608.97,New,199a5231ee0748e7,2025-10-03 12:00:00,2025-10-05 10:00:00,2025-10-02 12:00:00,68%,SKIPPED
2025-10-02 9:36:02,CRM.US,1-hour,Long,233.59,233.29487,239.8813,229.22117,2.69%,2.82%,1.87%,1.75%,181.53,New,199a5231ee0748e7,2025-10-03 12:00:00,2025-10-05 10:00:00,2025-10-02 12:00:00,10%,SKIPPED
2025-10-02 9:36:02,HD.US,1-hour,Long,394.13,384.9783,403.69348,380.70826,2.43%,4.86%,3.41%,1.11%,309.75,New,199a5231ee0748e7,2025-10-03 12:00:00,2025-10-05 10:00:00,2025-10-02 12:00:00,27%,SKIPPED
2025-10-02 9:36:02,BKNG.US,1-hour,Long,5301.23,5299.11651,5414.62913,5220.8033,2.14%,2.18%,1.52%,1.48%,164.23,New,199a5231ee0748e7,2025-10-03 12:00:00,2025-10-05 10:00:00,2025-10-02 12:00:00,15%,SKIPPED
2025-10-02 10:05:02,AMAT.US,1-hour,Short,219.32527,228.4908,208.64304,233.31803,4.87%,8.69%,6.38%,2.11%,448.93,New,199a53da68dcdf48,2025-10-03 13:00:00,2025-10-05 11:00:00,2025-10-02 13:00:00,45%,SKIPPED
2025-10-02 11:35:47,META.US,1-hour,Long,719.41,713.40888,730.65217,701.64822,1.56%,2.42%,2.47%,1.65%,607.92,New,199a590bc113aa22,2025-10-03 14:00:00,2025-10-05 12:00:00,2025-10-02 14:00:00,10%,SKIPPED
2025-10-02 12:05:07,ORLY.US,1-hour,Long,104.57359,101.36389,106.80826,100.09927,2.14%,5.37%,4.28%,1.25%,88.09,New,199a5abaa85e5523,2025-10-03 15:00:00,2025-10-05 13:00:00,2025-10-02 15:00:00,5%,SKIPPED
2025-10-02 13:05:07,UBER.US,1-hour,Long,94.82662,90.03457,97.47652,88.58207,2.79%,8.27%,6.59%,1.61%,70.58,New,199a5e28bc3d4ff3,2025-10-03 16:00:00,2025-10-05 14:00:00,2025-10-02 16:00:00,10%,SKIPPED
2025-10-02 14:05:07,AMD.US,1-hour,Short,170.16,180.99181,163.54304,184.49081,3.89%,9.64%,8.42%,1.93%,488.34,New,199a619752f20ccd,2025-10-03 17:00:00,2025-10-04 22:00:00,2025-10-02 17:00:00,5%,SKIPPED
2025-09-30 9:36:11,UNP.US,Daily,Short,236,268.43654,221.99826,275.10363,5.93%,17.30%,16.57%,2.48%,271.24,New,1999ad68bbbb0261,2025-10-10 20:00:00,2025-10-26 20:00:00,2025-09-29 20:00:00,10%,SKIPPED
2025-09-30 9:36:11,LRCX.US,4-hour,Short,130.83,131.6807,126.28609,136.38981,3.47%,4.10%,4.25%,3.58%,315.08,New,1999ad68bbbb0261,2025-10-06 8:00:00,2025-10-14 8:00:00,2025-09-30 12:00:00,15%,SKIPPED
2025-09-30 9:36:11,AMZN.US,4-hour,Long,220.8634,199.08428,226.55174,193.39028,2.58%,13.80%,12.44%,2.86%,263.72,New,1999ad68bbbb0261,2025-10-06 8:00:00,2025-10-14 8:00:00,2025-09-30 12:00:00,5%,SKIPPED
2025-09-30 9:36:11,KLAC.US,4-hour,Short,1060,1073.46831,1037.60652,1110.28378,2.11%,3.34%,4.74%,3.43%,1977.22,New,1999ad68bbbb0261,2025-10-06 8:00:00,2025-10-14 8:00:00,2025-09-30 12:00:00,10%,SKIPPED
2025-09-30 9:44:26,TJX.US,1-hour,Short,144.38578,147.01428,141.87,148.18506,1.74%,3.50%,2.63%,0.80%,158.75,New,1999ade159fa48d5,2025-10-01 12:00:00,2025-10-05 10:00:00,2025-09-30 12:00:00,20%,SKIPPED
2025-09-30 10:08:11,MU.US,1-hour,Short,167.86902,179.29682,159.71348,183.1685,4.86%,10.92%,9.11%,2.16%,877.87,New,1999af3d2be77bbc,2025-10-01 13:00:00,2025-10-05 11:00:00,2025-09-30 13:00:00,5%,SKIPPED
2025-09-30 11:05:07,LRCX.US,1-hour,Short,133.63183,143.81623,129.41609,146.07556,3.15%,10.01%,9.31%,1.57%,315.08,New,1999b28074a73680,2025-10-01 14:00:00,2025-10-05 12:00:00,2025-09-30 14:00:00,45%,SKIPPED
2025-09-30 12:05:06,DOCU.US,1-hour,Long,74.86,72.93164,80.99087,70.68611,8.19%,11.05%,5.58%,3.08%,49.66,New,1999b5ee32b4e8bf,2025-10-01 15:00:00,2025-10-05 13:00:00,2025-09-30 15:00:00,19%,SKIPPED
2025-09-30 12:05:06,DHR.US,1-hour,Short,191.66,195.37107,184.32348,198.42712,3.83%,5.65%,3.53%,1.56%,172,New,1999b5ee32b4e8bf,2025-10-01 15:00:00,2025-10-05 13:00:00,2025-09-30 15:00:00,5%,SKIPPED
2025-09-30 12:25:46,ABBV.US,1-hour,Short,227.94832,236.65924,220.69087,239.40245,3.18%,6.75%,5.02%,1.16%,213.94,New,1999b71cdb42e2a5,2025-10-01 15:00:00,2025-10-05 13:00:00,2025-09-30 15:00:00,56%,SKIPPED
2025-09-30 13:05:01,CSX.US,4-hour,Short,35.48511,37.5868,33.60565,38.56833,5.30%,10.59%,8.69%,2.61%,46.33,New,1999b95c18364ae7,2025-10-05 20:00:00,2025-10-13 20:00:00,2025-09-30 16:00:00,10%,SKIPPED
2025-09-30 13:05:01,MRK.US,1-hour,Short,82.21,84.42531,78.69217,85.69195,4.28%,6.79%,4.24%,1.50%,120.9,New,1999b95c18364ae7,2025-10-01 16:00:00,2025-10-05 14:00:00,2025-09-30 16:00:00,5%,SKIPPED
2025-09-30 14:54:01,LLY.US,1-hour,Short,763.4,779.87812,725.12522,791.41599,5.01%,7.02%,3.67%,1.48%,1078.43,New,1999bf98344bd523,2025-10-01 17:00:00,2025-10-04 22:00:00,2025-09-30 17:00:00,10%,SKIPPED
2025-09-29 9:36:07,MRVL.US,Daily,Short,83.49,112.78588,70.91087,119.47364,15.07%,37.13%,43.10%,5.93%,201.81,New,19995b019b52ae96,2025-10-09 20:00:00,2025-10-25 20:00:00,2025-09-28 20:00:00,5%,SKIPPED
2025-09-29 9:36:07,COP.US,1-hour,Long,96.52784,95.59268,96.7613,94.03408,0.24%,1.22%,2.58%,1.63%,118.45,New,19995b019b52ae96,2025-10-02 12:00:00,2025-10-04 10:00:00,2025-09-29 12:00:00,5%,SKIPPED
2025-09-29 10:05:07,JNJ.US,1-hour,Short,180.13,186.61234,177.60652,188.03951,1.40%,4.83%,4.39%,0.76%,231.19,New,19995caa59c2f256,2025-10-02 13:00:00,2025-10-04 11:00:00,2025-09-29 13:00:00,15%,SKIPPED
2025-09-29 12:20:17,CSX.US,1-hour,Short,35.24097,36.73081,34.03217,37.22402,3.43%,7.35%,5.63%,1.34%,46.33,New,199964664b91861d,2025-10-02 15:00:00,2025-10-04 13:00:00,2025-09-29 15:00:00,5%,SKIPPED
2025-09-29 13:31:32,XOM.US,1-hour,Long,113.90087,109.05451,115.84217,107.76835,1.70%,6.22%,5.38%,1.18%,151.66,New,19996879e29f0b5d,2025-10-02 16:00:00,2025-10-04 14:00:00,2025-09-29 16:00:00,5%,SKIPPED
2025-09-29 14:20:27,ORLY.US,1-hour,Short,107.05361,111.26126,105.12087,112.49802,1.81%,5.52%,5.09%,1.11%,88.09,New,19996b468906d5b9,2025-10-02 17:00:00,2025-10-03 22:00:00,2025-09-29 17:00:00,5%,SKIPPED
2025-09-29 15:05:17,ACN.US,1-hour,Short,248.74,263.16875,238.78435,268.73114,4.00%,9.27%,8.04%,2.11%,178.21,New,19996dd7255e129f,2025-10-02 18:00:00,2025-10-03 23:00:00,2025-09-29 18:00:00,10%,SKIPPED
2025-09-26 9:36:11,AAPL.US,Daily,Short,254.5,276.55789,238.19739,285.82243,6.41%,13.87%,12.31%,3.35%,310.38,New,199863d145731741,2025-10-04 20:00:00,2025-10-23 20:00:00,2025-09-25 20:00:00,5%,SKIPPED
2025-09-26 9:36:11,TSLA.US,4-hour,Short,426.5,437.78834,414.46304,461.69813,2.82%,5.33%,8.25%,5.46%,429.35,New,199863d145731741,2025-09-30 8:00:00,2025-10-10 8:00:00,2025-09-26 12:00:00,5%,SKIPPED
2025-09-26 9:36:11,SWKS.US,4-hour,Short,79.17,93.38974,76.96522,96.72707,2.78%,17.59%,22.18%,3.57%,81.81,New,199863d145731741,2025-09-30 8:00:00,2025-10-10 8:00:00,2025-09-26 12:00:00,5%,SKIPPED
2025-09-26 10:11:21,IDXX.US,1-hour,Long,621.95,615.68222,630.1413,604.70132,1.32%,2.35%,2.77%,1.78%,555.4,New,199865d4da5b6c11,2025-09-27 13:00:00,2025-09-29 11:00:00,2025-09-26 13:00:00,5%,SKIPPED
2025-09-26 13:05:11,PG.US,4-hour,Long,152.18068,142.18911,155.81174,139.33443,2.39%,9.58%,8.44%,2.01%,143.82,New,19986fc6dc7793fa,2025-09-29 20:00:00,2025-10-07 20:00:00,2025-09-26 16:00:00,5%,SKIPPED
2025-10-27 10:05:06,GOOGL.US,1-hour,Short,265.16,279.4486,255.59174,283.92892,3.61%,8.54%,7.08%,1.60%,386.56,New,19a25fcb3f1417f7,2025-10-30 13:00:00,2025-11-01 11:00:00,2025-10-27 13:00:00,51%,SKIPPED
2025-10-27 10:05:06,GOOG.US,1-hour,Short,265.97343,280.08301,256.4813,284.49905,3.57%,8.43%,6.97%,1.58%,382.55,New,19a25fcb3f1417f7,2025-10-30 13:00:00,2025-11-01 11:00:00,2025-10-27 13:00:00,51%,SKIPPED
2025-10-27 10:05:06,AMZN.US,1-hour,Short,227.8,236.65876,221.30652,239.72264,2.85%,6.49%,5.23%,1.29%,263.72,New,19a25fcb3f1417f7,2025-10-30 13:00:00,2025-11-01 11:00:00,2025-10-27 13:00:00,10%,SKIPPED
2025-10-27 12:05:06,MRVL.US,1-hour,Short,88.49,96.7536,83.54435,99.24146,5.59%,13.65%,12.15%,2.57%,201.81,New,19a266a929972175,2025-10-30 15:00:00,2025-11-01 13:00:00,2025-10-27 15:00:00,5%,SKIPPED
2025-10-27 13:05:06,ADBE.US,4-hour,Short,356.02,405.13096,343.30087,415.05317,3.57%,15.26%,16.58%,2.45%,242.3,New,19a26a17d96fc24f,2025-11-01 20:00:00,2025-11-09 19:00:00,2025-10-27 16:00:00,5%,SKIPPED
2025-10-27 13:05:06,ASML.US,1-hour,Short,1053.24,1118.81187,1032.71609,1134.6925,1.95%,7.70%,7.73%,1.42%,1608.97,New,19a26a17d96fc24f,2025-10-30 16:00:00,2025-11-01 14:00:00,2025-10-27 16:00:00,5%,SKIPPED
2025-10-27 15:05:06,MSFT.US,1-hour,Short,533.49,550.8478,524.87609,555.67126,1.61%,4.71%,4.16%,0.88%,415.18,New,19a270f59253c3c8,2025-10-30 18:00:00,2025-10-31 23:00:00,2025-10-27 18:00:00,20%,SKIPPED
2025-10-27 15:26:36,AAPL.US,4-hour,Short,267.46826,285.14637,254.78826,292.38209,4.74%,10.65%,9.31%,2.54%,310.38,New,19a2723070f7d6aa,2025-11-01 20:00:00,2025-11-09 19:00:00,2025-10-27 16:00:00,50%,SKIPPED
2025-10-28 9:36:09,SWKS.US,1-hour,Short,87.00458,88.48029,74.99957,90.93982,13.80%,15.24%,4.52%,2.78%,81.81,New,19a2b08973908651,2025-10-29 12:00:00,2025-11-02 9:00:00,2025-10-28 12:00:00,67%,SKIPPED
2025-10-28 9:36:09,DXCM.US,4-hour,Short,69.9,83.19826,68.0387,85.51372,2.66%,18.22%,22.34%,2.78%,72.64,New,19a2b08973908651,2025-11-03 7:00:00,2025-11-11 7:00:00,2025-10-28 12:00:00,5%,SKIPPED
2025-10-28 9:52:14,REGN.US,1-hour,Short,631.8,634.74376,578.07174,645.97104,8.50%,8.93%,2.24%,1.77%,641.79,New,19a2b175367e28d0,2025-10-29 12:00:00,2025-11-02 9:00:00,2025-10-28 12:00:00,63%,SKIPPED
2025-10-28 14:11:04,META.US,1-hour,Short,756.04948,788.77543,744.38217,797.58222,1.54%,5.63%,5.49%,1.12%,607.92,New,19a2c04425f7d14a,2025-10-29 17:00:00,2025-11-01 22:00:00,2025-10-28 17:00:00,5%,SKIPPED
2025-10-28 15:05:04,MU.US,1-hour,Short,221.83,222.41843,216.9187,227.08715,2.21%,2.47%,2.37%,2.10%,877.87,New,19a2c35b5de3bec8,2025-10-29 18:00:00,2025-11-01 23:00:00,2025-10-28 18:00:00,15%,SKIPPED
2025-10-28 15:05:04,NAS100,1-hour,Short,26067,26165.5794,25882.43478,26237.9922,0.71%,1.08%,0.66%,0.28%,#N/A,New,19a2c35b5de3bec8,2025-10-29 1:00:00,2025-10-29 13:00:00,2025-10-28 18:00:00,51%,SKIPPED
2025-10-29 9:36:04,NVDA.US,4-hour,Short,209.82634,225.44339,184.4313,232.71328,12.10%,18.19%,10.91%,3.22%,213.56,New,19a302ed4501ee43,2025-11-04 7:00:00,2025-11-12 7:00:00,2025-10-29 12:00:00,66%,SKIPPED
2025-10-29 9:36:04,REGN.US,4-hour,Short,645,718.25975,581.61913,742.43015,9.83%,19.02%,15.11%,3.37%,641.79,New,19a302ed4501ee43,2025-11-04 7:00:00,2025-11-12 7:00:00,2025-10-29 12:00:00,31%,SKIPPED
2025-10-29 9:36:04,AMD.US,1-hour,Short,265.24,268.83426,253.85217,275.97686,4.29%,5.57%,4.05%,2.66%,488.34,New,19a302ed4501ee43,2025-10-30 12:00:00,2025-11-03 9:00:00,2025-10-29 12:00:00,50%,SKIPPED
2025-10-29 9:44:44,CRWD.US,4-hour,Short,540.62,614.13034,506.33565,634.39544,6.34%,17.55%,17.35%,3.30%,673.96,New,19a3036cd6743e86,2025-11-04 7:00:00,2025-11-12 7:00:00,2025-10-29 12:00:00,35%,SKIPPED
2025-10-29 9:44:44,KLAC.US,1-hour,Short,1240.66446,1252.1686,1194.99217,1271.34218,3.68%,4.57%,2.47%,1.53%,1977.22,New,19a3036cd6743e86,2025-10-30 12:00:00,2025-11-03 9:00:00,2025-10-29 12:00:00,56%,SKIPPED
2025-10-29 9:52:29,LRCX.US,1-hour,Short,161.246,163.15862,154.00522,166.34632,4.49%,5.61%,3.16%,1.95%,315.08,New,19a303ddbb7554d0,2025-10-30 12:00:00,2025-11-03 9:00:00,2025-10-29 12:00:00,50%,SKIPPED
2025-10-29 10:05:49,FAST.US,1-hour,Long,41.11995,39.89862,42.51348,39.33116,3.39%,6.55%,4.35%,1.42%,44.15,New,19a304a11ad95b03,2025-10-30 13:00:00,2025-11-03 10:00:00,2025-10-29 13:00:00,32%,SKIPPED
2025-10-29 11:05:09,ADBE.US,1-hour,Long,340.96,325.45304,355.68435,319.597,4.32%,9.29%,6.27%,1.80%,242.3,New,19a3080625f66fdf,2025-10-30 14:00:00,2025-11-03 11:00:00,2025-10-29 14:00:00,5%,SKIPPED
2025-10-29 11:30:34,CPRT.US,1-hour,Long,42.96569,42.01783,44.35217,41.50696,3.23%,5.56%,3.40%,1.22%,33.07,New,19a3097a9067d318,2025-10-30 14:00:00,2025-11-03 11:00:00,2025-10-29 14:00:00,52%,SKIPPED
2025-10-29 12:05:09,TXN.US,1-hour,Long,163.2,146.59983,168.27174,144.45559,3.11%,14.78%,11.49%,1.46%,322.31,New,19a30b75307fe0a5,2025-10-30 15:00:00,2025-11-03 12:00:00,2025-10-29 15:00:00,35%,SKIPPED
2025-10-29 12:05:09,LIN.US,1-hour,Long,434.04,425.28146,444.39391,421.14328,2.39%,4.49%,2.97%,0.97%,514.92,New,19a30b75307fe0a5,2025-10-30 15:00:00,2025-11-03 12:00:00,2025-10-29 15:00:00,46%,SKIPPED
2025-10-29 12:05:09,JNJ.US,1-hour,Long,185.04,181.87563,188.69217,179.8864,1.97%,3.75%,2.79%,1.09%,231.19,New,19a30b75307fe0a5,2025-10-30 15:00:00,2025-11-03 12:00:00,2025-10-29 15:00:00,15%,SKIPPED
2025-10-29 12:20:34,GOOGL.US,1-hour,Short,271.49,278.04342,265.89217,281.76786,2.06%,4.37%,3.79%,1.34%,386.56,New,19a30c571347f6a3,2025-10-30 15:00:00,2025-11-03 12:00:00,2025-10-29 15:00:00,47%,SKIPPED
2025-10-29 13:05:29,ADSK.US,1-hour,Long,301.98,282.16009,310.97087,277.67178,2.98%,10.21%,8.05%,1.59%,239.01,New,19a30eea325ea679,2025-10-30 16:00:00,2025-11-03 13:00:00,2025-10-29 16:00:00,5%,SKIPPED
2025-10-29 14:40:34,NXPI.US,1-hour,Long,203.89,189.94151,215.8813,184.41044,5.88%,13.66%,9.55%,2.91%,327.75,New,19a31459d27c9b65,2025-10-30 17:00:00,2025-10-31 22:00:00,2025-10-29 17:00:00,35%,SKIPPED
2025-10-29 14:46:34,SYK.US,1-hour,Long,367.5,351.60436,378.11565,347.27026,2.89%,7.54%,5.50%,1.23%,311.44,New,19a314b197c5ae12,2025-10-30 17:00:00,2025-10-31 22:00:00,2025-10-29 17:00:00,10%,SKIPPED
